subject_code_1;subject_code_2;n_cooc;difficulty_score_both
05.615;05.560;4;0.014458
05.615;05.561;8;0.022901
05.615;05.562;6;0
05.615;05.563;0;0.014706
05.615;05.564;30;0
05.615;05.565;0;0
05.615;05.566;1;0.046154
05.615;05.567;16;0.038462
05.615;05.568;19;0
05.615;05.569;1;0
05.615;05.570;15;0
05.615;05.571;31;0
05.615;05.572;3;0
05.615;05.573;0;0
05.615;05.574;38;0
05.615;05.575;190;0.018373
05.615;05.576;195;0.027586
05.615;05.577;1;0
05.615;05.578;1;0.017241
05.615;05.579;3;0
05.615;05.580;142;0
05.615;05.581;1;0.022472
05.615;05.582;258;0
05.615;05.583;162;0.066667
05.615;05.584;143;0
05.615;05.585;401;0.009709
05.615;05.586;37;0
05.615;05.587;100;0
05.615;05.588;75;0
05.615;05.589;20;0
05.615;05.590;33;0
05.615;05.591;29;0
05.615;05.592;2;0
05.615;05.593;2;0
05.615;05.594;1;0.022613
05.615;05.595;5;0
05.615;05.596;9;0.047619
05.615;05.597;52;0
05.615;05.598;38;0
05.615;05.599;45;0.018868
05.615;05.600;53;0.090909
05.615;05.601;9;0.037037
05.615;05.604;34;0
05.615;05.607;27;0
05.615;05.611;1;0.0625
05.615;05.613;852;0
05.615;05.614;67;0
05.615;05.615;0;0
05.615;05.616;151;0
05.615;22.400;26;0
05.616;05.554;54;0
05.616;05.555;55;0
05.616;05.556;281;0
05.616;05.557;36;0
05.616;05.558;232;0
05.616;05.559;99;0
05.616;05.560;387;0
05.616;05.561;150;0
05.616;05.562;160;0
05.616;05.563;1615;0.014706
05.616;05.564;111;0
05.616;05.565;43;0.066667
05.616;05.566;32;0
05.616;05.567;23;0.009259
05.616;05.568;26;0.117647
05.616;05.569;283;0
05.616;05.570;20;0
05.616;05.571;415;0
05.616;05.572;262;0
05.616;05.573;249;0
05.616;05.574;136;0
05.616;05.575;80;0
05.616;05.576;626;0
05.616;05.577;65;0
05.616;05.578;26;0
05.616;05.579;0;0
05.616;05.580;381;0.018779
05.616;05.581;435;0.02
05.616;05.582;2;0
05.616;05.583;58;0
05.616;05.584;2;0
05.616;05.585;1;0
05.616;05.586;89;0.027273
05.616;05.587;19;0.058824
05.616;05.588;30;0
05.616;05.589;99;0
05.616;05.590;103;0
05.616;05.591;21;0
05.616;05.592;398;0
05.616;05.593;10;0
05.616;05.594;21;0
05.616;05.595;1;0
05.616;05.596;1;0
05.616;05.597;53;0.021739
05.616;05.598;22;0
05.616;05.599;27;0
05.616;05.600;58;0.016393
05.616;05.601;68;0
05.616;05.604;16;0
05.616;05.607;0;0
05.616;05.611;5;0
05.616;05.613;34;0
05.616;05.614;1;0
05.616;05.615;2;0
05.616;05.616;0;0
05.616;22.400;13;0
22.400;05.554;68;0
22.400;05.555;32;0
22.400;05.556;30;0
22.400;05.557;69;0.024129
22.400;05.558;108;0.023622
22.400;05.559;17;0.044872
22.400;05.560;0;0
22.400;05.561;0;0
22.400;05.562;2;0
22.400;05.563;213;0.0625
22.400;05.564;100;0
22.400;05.565;74;0
22.400;05.566;49;0
22.400;05.567;37;0
22.400;05.568;69;0
22.400;05.569;110;0
22.400;05.570;17;0
22.400;05.571;5;0
22.400;05.572;1;0
22.400;05.573;69;0.028571
22.400;05.574;46;0.035088
22.400;05.575;21;0.038462
22.400;05.576;54;0
22.400;05.577;61;0.012346
22.400;05.578;4;0
22.400;05.579;0;0.035857
22.400;05.580;0;0.025974
22.400;05.581;373;0
22.400;05.582;127;0.082353
22.400;05.583;156;0.08
22.400;05.584;46;0.033333
22.400;05.585;98;0
22.400;05.586;86;0.087719
22.400;05.587;32;0
22.400;05.588;70;0
22.400;05.589;114;0
22.400;05.590;26;0
22.400;05.591;65;0
22.400;05.592;81;0.021739
22.400;05.593;11;0.170732
22.400;05.594;251;0
22.400;05.595;77;0
22.400;05.596;430;0
22.400;05.597;85;0
22.400;05.598;25;0
22.400;05.599;30;0
22.400;05.600;155;0
22.400;05.601;57;0
22.400;05.604;14;0
22.400;05.607;164;0
22.400;05.611;46;0
22.400;05.613;246;0
22.400;05.614;151;0
22.400;05.615;26;0
22.400;05.616;13;0
22.400;22.400;0;0
