subject_code_1;subject_code_2;n_cooc;difficulty_score_both
05.613;05.570;9;0.04927
05.613;05.571;52;0.059353
05.613;05.572;36;0.016129
05.613;05.573;84;0
05.613;05.574;48;0.037267
05.613;05.575;55;0
05.613;05.576;6;0.012048
05.613;05.577;125;0.022727
05.613;05.578;1;0.051282
05.613;05.579;3;0.043478
05.613;05.580;127;0.002725
05.613;05.581;189;0.012422
05.613;05.582;37;0.032051
05.613;05.583;122;0.017751
05.613;05.584;96;0.018692
05.613;05.585;8;0.017544
05.613;05.586;119;0.046296
05.613;05.587;128;0.063694
05.613;05.588;43;0.09375
05.613;05.589;1;0.047893
05.613;05.590;178;0.024664
05.613;05.591;37;0.068889
05.613;05.592;73;0
05.613;05.593;71;0.070312
05.613;05.594;12;0.027778
05.613;05.595;79;0.077519
05.613;05.596;6;0
05.613;05.597;32;0
05.613;05.598;28;0
05.613;05.599;111;0
05.613;05.600;60;0.059524
05.613;05.601;138;0
05.613;05.604;225;0.022472
05.613;05.607;23;0
05.613;05.611;74;0.023438
05.613;05.613;0;0
05.613;05.614;92;0.01087
05.613;05.615;283;0
05.613;05.616;106;0.04717
05.613;22.400;14;0
05.614;05.554;197;0
05.614;05.555;11;0
05.614;05.556;549;0.006508
05.614;05.557;282;0.00813
05.614;05.558;51;0.010638
05.614;05.559;367;0
05.614;05.560;142;0.035714
05.614;05.561;343;0
05.614;05.562;398;0
05.614;05.563;249;0
05.614;05.564;176;0
05.614;05.565;164;0
05.614;05.566;201;0
05.614;05.567;157;0
05.614;05.568;315;0.076923
05.614;05.569;222;0
05.614;05.570;548;0
05.614;05.571;556;0
05.614;05.572;124;0
05.614;05.573;368;0
05.614;05.574;161;0
05.614;05.575;20;0.018519
05.614;05.576;415;0.021277
05.614;05.577;44;0.066667
05.614;05.578;234;0
05.614;05.579;46;0.06
05.614;05.580;734;0
05.614;05.581;644;0
05.614;05.582;156;0
05.614;05.583;169;0
05.614;05.584;107;0.076923
05.614;05.585;114;0.00905
05.614;05.586;108;0.0125
05.614;05.587;157;0
05.614;05.588;96;0
05.614;05.589;1044;0
05.614;05.590;446;0.02454
05.614;05.591;450;0.078125
05.614;05.592;1254;0.01
05.614;05.593;128;0.030151
05.614;05.594;36;0.013453
05.614;05.595;129;0.03622
05.614;05.596;56;0.032787
05.614;05.597;38;0
05.614;05.598;841;0.021053
05.614;05.599;184;0
05.614;05.600;168;0
05.614;05.601;88;0
05.614;05.604;89;0
05.614;05.607;42;0
05.614;05.611;128;0.021277
05.614;05.613;64;0.06
05.614;05.614;0;0
05.614;05.615;333;0
05.614;05.616;82;0.012195
05.614;22.400;246;0.170732
05.615;05.554;42;0
05.615;05.555;461;0
05.615;05.556;246;0
05.615;05.557;188;0
05.615;05.558;1300;0.1
05.615;05.559;84;0.089744
05.615;05.560;24;0.034483
05.615;05.561;9;0.064935
05.615;05.562;5;0.069565
05.615;05.563;5;0
05.615;05.564;2;0
05.615;05.565;13;0.025641
05.615;05.566;15;0
05.615;05.567;12;0
05.615;05.568;1;0.023919
05.615;05.569;38;0
05.615;05.570;0;0
05.615;05.571;1;0
05.615;05.572;54;0.026667
05.615;05.573;47;0
05.615;05.574;15;0.029032
05.615;05.575;33;0.021739
05.615;05.576;50;0.006263
05.615;05.577;3;0.009901
05.615;05.578;52;0.014151
05.615;05.579;221;0
05.615;05.580;240;0.036765
05.615;05.581;15;0
05.615;05.582;20;0
05.615;05.583;13;0
05.615;05.584;163;0
05.615;05.585;64;0
05.615;05.586;300;0.038186
05.615;05.587;199;0.063492
05.615;05.588;223;0.03125
05.615;05.589;635;0.025907
05.615;05.590;61;0.013193
05.615;05.591;141;0.034632
05.615;05.592;95;0.008403
05.615;05.593;20;0
05.615;05.594;47;0.045455
05.615;05.595;50;0.038462
05.615;05.596;2;0
05.615;05.597;6;0
05.615;05.598;2;0.014151
05.615;05.599;17;0.025899
05.615;05.600;40;0
05.615;05.601;78;0.012658
05.615;05.604;58;0
05.615;05.607;77;0
05.615;05.611;115;0.010526
05.615;05.613;13;0
05.615;05.614;71;0.030769
05.615;05.615;0;0
05.615;05.616;261;0
05.615;22.400;26;0
05.616;05.554;39;0
05.616;05.555;1;0.018072
05.616;05.556;1087;0
05.616;05.557;71;0
05.616;05.558;71;0
05.616;05.559;57;0.018487
05.616;05.560;450;0
05.616;05.561;50;0.029412
05.616;05.562;310;0
05.616;05.563;138;0
05.616;05.564;479;0.005525
05.616;05.565;202;0.018182
05.616;05.566;212;0.037736
05.616;05.567;1740;0
05.616;05.568;136;0
05.616;05.569;43;0.0625
05.616;05.570;42;0
05.616;05.571;52;0
05.616;05.572;32;0
05.616;05.573;419;0
05.616;05.574;63;0
05.616;05.575;576;0
05.616;05.576;386;0
05.616;05.577;379;0
05.616;05.578;231;0.021898
05.616;05.579;119;0
05.616;05.580;871;0.038462
05.616;05.581;88;0
05.616;05.582;26;0.012195
05.616;05.583;636;0.117647
05.616;05.584;695;0
05.616;05.585;4;0
05.616;05.586;79;0
05.616;05.587;3;0
05.616;05.588;2;0
05.616;05.589;190;0
05.616;05.590;58;0
05.616;05.591;65;0.071429
05.616;05.592;147;0.018519
05.616;05.593;166;0.028369
05.616;05.594;21;0.007519
05.616;05.595;595;0.022727
05.616;05.596;29;0
05.616;05.597;34;0
05.616;05.598;8;0.02
05.616;05.599;8;0.058824
05.616;05.600;181;0.038462
05.616;05.601;110;0.116279
05.616;05.604;53;0.022727
05.616;05.607;109;0.02963
05.616;05.611;119;0.083333
05.616;05.613;16;0
05.616;05.614;9;0.010753
05.616;05.615;47;0
05.616;05.616;0;0
05.616;22.400;13;0
22.400;05.554;1;0
22.400;05.555;3;0
22.400;05.556;137;0
22.400;05.557;54;0
22.400;05.558;52;0
22.400;05.559;108;0
22.400;05.560;164;0
22.400;05.561;17;0
22.400;05.562;0;0.024952
22.400;05.563;14;0.021978
22.400;05.564;270;0.040541
22.400;05.565;141;0.036145
22.400;05.566;133;0
22.400;05.567;88;0
22.400;05.568;62;0.0625
22.400;05.569;113;0
22.400;05.570;150;0
22.400;05.571;17;0
22.400;05.572;52;0
22.400;05.573;43;0
22.400;05.574;132;0
22.400;05.575;135;0
22.400;05.576;60;0.034483
22.400;05.577;82;0.058201
22.400;05.578;93;0.047619
22.400;05.579;4;0
22.400;05.580;0;0.009615
22.400;05.581;521;0
22.400;05.582;182;0.0272
22.400;05.583;222;0.025974
22.400;05.584;83;0
22.400;05.585;134;0.052632
22.400;05.586;117;0.08
22.400;05.587;32;0.01087
22.400;05.588;116;0
22.400;05.589;189;0.04717
22.400;05.590;42;0
22.400;05.591;96;0
22.400;05.592;104;0.012195
22.400;05.593;11;0.170732
22.400;05.594;625;0
22.400;05.595;231;0
22.400;05.596;726;0
22.400;05.597;152;0
22.400;05.598;25;0
22.400;05.599;92;0
22.400;05.600;283;0
22.400;05.601;106;0
22.400;05.604;14;0
22.400;05.607;333;0
22.400;05.611;82;0
22.400;05.613;246;0
22.400;05.614;261;0
22.400;05.615;26;0
22.400;05.616;13;0
22.400;22.400;0;0
